Cluster ID,Link Score,source file,fileName,id,Title,Keywords 
829,0.32620323,0,pubmedf__266,266,tumor treating fields utilization in a glioblastoma patient with a preexisting cardiac pacemaker: the first reported case,may pacemaker cardiac cardiac ablation electrical ttf block suffered interaction trial concerns ventricular pacemaker prescribers turnedtumor image first patientatrial utilization phase exhibited pacemakers randomized neurologic previously resonance recently certified regarding fibrillation acute theoretical completed magnetic indwelling possible sinus change conditional glioblastoma allay year implanted fields reported requiring sick treating implantation clinical heart neither iii morbidity patients pacemakers syndrome regarding preexisting case associated
94,0.5887256,0,pubmedf__267,267,traumatic fracture of pacemaker lead by suture transfixation to pectoral muscle,knots aortic leadvalve sleeve report implantation outcome tying pacemaker group lead risk tightly transfixation lead pectoral high acute fracture without avoidtraumatic suggest result suture might muscle year vigorously tavr damage suturing mortality
862,0.3074942,0,pubmedf__268,268,mapping and ablation of retrograde conduction during a nearly incessant pacemaker-mediated tachycardia in a patient with third-degree atrioventricular block,pacemaker retrograde datum block atrial mediated tachycardia method therapy mapping risk atrioventricular block maximum high conclusion third degree implanted conduction initiation patient crt tracking induction incessant va tachycardia period high year good avoid rhythms ablationcardiac proper refractory ventriculoatrialnearly rate response sensed device
449,0.46527177,0,pubmedf__269,269,logic analysis of arrhythmia triggered by pacemaker special functions - an educational presentation,physiological pacemaker provide aortic programming automatic control implantation outcome program human triggeredvalve group presentation risk periods electrocardiogram special functionspacemaker analysis arrhythmia better guidance functions logic optimal regulates high individualized regular fully educational various different year tavr clinical simulating mortality refractory pacing follow
879,0.28779387,0,pubmedf__270,270,extraction of a dislocated leadless pacemaker in a patient with infective endocarditis and repeated endocardial and epicardial pacing system infections,leadless system pacemaker endocardial cardiac cardiac ablation old block infective intravenous pacing introduced ventricular chronic endocarditis surgery c fibrillation infections recently pmsepicardial atrioventricular male hepatitis complete dislocated substance transvenous leads patient year complication standard abuse heart repeated pacemakers type rate extractionatrial case developed
623,0.4086561,0,pubmedf__271,271,development of an iatrogenic aneurysm nine months after pacemaker implantation: consideration of causes and treatment,underwent agents showed pacemaker cardiac patient months ablation nine implantation block consideration delayed develop communication proved months ventricular pacemaker development anticoagulant pseudoaneurysm serious fibrillation appearing ultrasonography takes monthsiatrogenic mm treatment causesatrial aneurysm year pulsatile might taking complications mass avoid heart later appeared resected case iatrogenic agent
48,0.63376766,0,pubmedf__272,272,an interesting case of acute asymptomatic lead perforation of a permanent cardiac pacemaker,caseatrial usually asymptomatic pacemaker cardiac cardiac ablation single herein implantation block dislodgement myocardial underscoresacute ventricular vigilant pacemaker perforation lead procedure fibrillation monitoring post case successfully reintervention year permanent requires redo conservatively heart describe managed interesting case chamber
729,0.37065637,0,pubmedf__273,273,high traffic congestion in right atrium,pacemaker cardiac lady ablation leads presented normal congestion surgical implantation block right replacement atriumatrial ventricular pacemaker traffic fibrillation swellinghigh undergoing functions ventricular limb due year stenosis removal induced heart severe heart tricuspid status venous fibrosis failure valve case functional
564,0.42806926,0,pubmedf__274,274,discrepancy between clinical data and approval documents,pacemaker publications cardiac cardiac registration results ablation block us ventricular fibrillation drug deaths administration high data discrepancyatrial stentsclinical food year related risk approval documents study heart reviewed major products role case
575,0.42370686,0,pubmedf__275,275,marked first-degree atrioventricular block and pseudo-pacemaker syndrome in a pediatric patient,found markedly pacemaker cardiac cardiac ablation demonstrated altered old mental block marked tolerance ventricular test pacemaker status fibrillation intolerance atrioventricular first pseudoatrial improved female degree patient year firstdegree pediatric permanent heart syndrome catheterization stress case pseudo exercise
292,0.51334727,0,pubmedf__276,276,long-term management of atrial myopathy in two dogs with single chamber permanent transvenous pacemakers,underwent labrador myopathy aortic implantation atrial dogs outcome young two pacemaker group failuresingle euthanized risk dogs myopathy syncope high resulting transvenous due approximately term retriever years management developed humanely 7 permanent year induced tavr signs 3 heart longvalve mortality refractory pacemakers standstill failure chamber secondary
,,0,pubmedf__277,277,complete nasal obstruction secondary to pacemaker insertion,obstruction novel pacemaker cardiac plethora ablation demonstrated case old insertion block facial insertionatrial ventricular pacemaker computed brachiocephalic fibrillation ultrasonography obstruction complete secondary vein thrombosis throat department bilateral year man clinical heart tomography nasal complication examinationcomplete
768,0.35158038,0,pubmedf__278,278,use of rivaroxaban for treatment of cranial vena cava syndrome secondary to transvenous pacemaker lead thrombosis in a dog,echocardiography cervical cranial 24 aortic swelling despite implantation revealed atrial consisted three decreasing outcome thrombosis obstructing right ). months two every pacemaker group inflow proteinuria lead ) risk kg 12 ) noted dogvalve high hours within secondary clopidogrel worsening therapy transvenous treatment monthscranial use cava year orally thrombus partially year tavr vena size caused mortality one recheck weeks rivaroxaban syndrome initial later medical
329,0.502122,0,pubmedf__279,279,ventricular tachyarrhythmia after single chamber pacemaker programming - what is the mechanism?,vt pacemaker cardiac algorithms ablation case block atrioventricular symptomatic ). tachyarrhythmias ventricular pacemaker first tachyarrhythmia fibrillation automated ventricular grade arrhythmias induced occasionally year programming high induced vt heart mechanismatrial managed challenged pacing reportsingle hysteresis chamber
899,0.26065743,0,pubmedf__280,280,complete removal of infected devices and simultaneous implantation of new devices for infective endocarditis after pacemaker implantation,bacteremia pacemaker cardiac ablation devices implantation devicessimultaneous block infective infectious repeat two ventricular pacemaker epicardial endocarditis course removalatrial fibrillation performed may complete simultaneous cases procedures leads disease year using new heart infected postoperative case
190,0.5484631,0,pubmedf__281,281,acute and 3-month performance of a communicating leadless antitachycardia pacemaker and subcutaneous implantable defibrillator,leadless defibrillator month pacemaker functionality acute system discrimination cardiac cardiac ablation normal block vvi antitachycardia rhythm coupling management atp ). ventricular exhibited fibrillation cardiovertercommunicating 3atrial enabled lp combined implantable therapy )- management sinus year multicomponent appropriate behavior performance heart modular rhythm interval pacing case subcutaneous
794,0.34177378,0,pubmedf__282,282,cardiovascular devices reclassification of external pacemaker pulse generator devices reclassification of pacing system analyzers. final order,system reclassification reclassify aortic devices dual implantation generator pacing outcome class final triple pacemaker group code preamendments pulse risk cardiovascular creates ) order analyzers high postamendments currently external reclassificationvalve regulation product year order tavr generator new psas psasexternal mortality iii also separate classification dte chamber
655,0.39729282,0,pubmedf__283,283,safety of implantation of a leadless pacemaker via femoral approach in the presence of an inferior vena cava filter,arteriovenous approach shows sided fistula filter presence datum report block right symptomatic method safety via pacemaker therapy risk cava complete high without conclusion case node pacemakerleadless transvenous implantationcardiac mastectomy large crt housing dissection ventricle introducer femoral cava french year heart vena sheaths sheath precluded inferior lymph via device
,,0,pubmedf__284,284,lead-related infective endocarditis with massive vegetation causing severe functionnal tricuspid stenosis,constitutes pacemaker functionnal cardiac ablation vegetation old endocarditis block condition infective obstructive potentially stenosis negative ventricular leadatrial endocarditis historymassive causing fibrillation vegetation important woman massive pejorative hemocultures year stenosis related medical severe heart caused tricuspid causing prognosis produced case functional associated
486,0.4548766,0,pubmedf__285,285,twitching of the pacemaker pocket induced by radiofrequency energy delivery to the cavotricuspid isthmus,reproducibly pacemaker cardiac pulmonary ablation radiofrequency block atrial right complained ventricular revealed pacemaker first delivery fibrillation pm pocket energy vein due caused induced check isthmus isthmus extensive sinus twitching year twitchingatrial reported pocketradiofrequency sick appendage heart cavotricuspid syndrome case isolation paroxysmal
857,0.31041753,0,pubmedf__286,286,findings of an observational investigation of pure remote follow-up of pacemaker patients: is the in-clinic device check still needed?,cardiology old needed investigation findingsatrial pacemaker episodes events consecutive cardiac ablation patients case observational block remote least atrial pure event evaluate still ventricular pacemaker italian relevant fibrillation observation median checks 6 check appearclinic year period fibrillation 75 common whether followed clinical outcomes ± heart centers clinically one patients discovered follow assessing 11years device
125,0.574088,0,pubmedf__287,287,malignant ventricular tachycardia and cardiac arrest induced by a micra™ leadless pacemaker,leadless pacemaker effusion cardiac cardiac ablation case pericardial ™ implantation block ventricular pacemaker represents part serious fibrillation malignant ventricular implanted important arrest year tachycardia increasing induced implantation arrestmicra heart advancement adverse major inducedatrial effects complication associated
791,0.34347904,0,pubmedf__288,288,infected epicardial pacemaker system treated by complete removal of pacemaker leads and omentopexy via re-sternotomy:report of a case,residural system underwent treated datum left circulation prepectoral timesinfected method pacemaker upper via epicardial therapy lead risk report complete sternotomy high conclusion pocket leads crt several area casecardiac removal resternotomy extracorporeal infection year omentopexy infected open via device abdominal
854,0.31303313,0,pubmedf__289,289,tale of a wandering lead: late atrial lead perforation into right lung following pacemaker implantation,lung usually shows pacemaker cardiac cardiac ablation wandering case pericardial implantation block atrial taleatrial ventricular pacemaker computed perforation lead fibrillation lead rare year resolution heart tamponaderight following made tomography late complication
84,0.5955578,0,pubmedf__290,290,pyloric obstruction secondary to epicardial pacemaker implantation: a case report,wallpyloric pyloric minute normal aortic old surgical block left implantation reportvalve outcome apso outflow resulted 200 pacemaker group epicardial appeared without lhasa immediate h post risk 12 noted atrioventricular 40 wall obstruction escape high ventricular grade case degree beats secondary year intermittent complications implanted high year tavr per dog tract mortality rhythm second abdominal
646,0.40020686,0,pubmedf__291,291,early-onset cardiomyopathy after pacemaker implanted in a preterm infant with congenital complete heart block and anti-ro ssa antibodies,underwent aortic preterm implantation block outcome neonates bipolar congenital potentially rhythm pacemaker group epicardial risk antivalve ssa antibodies complete high takotsubo temporary implantationcongenital implanted ro infant onset permanent cardiomyopathy whose induced mothers reversible abnormalities heart tavr year treat cardiomyopathy mortality fatal early pacing complication developed
846,0.31689864,0,pubmedf__292,292,spanish pacemaker registry. twelfth official report of the spanish society of cardiology working group on cardiac pacing (2014),mode cardiology submittedtwelfth pacemaker card population patient cardiac pacing clock data gene official pacing mouse activity pacemaker group 2014circadian influenced continued resonance cell expression report population implants directly r selection magnetic receiving working identification units european sex scn spanish society generator despite per imaging resynchronization rhythm patients 4 replacement million protection registry devices
16,0.70688576,0,pubmedf__293,293,pacemaker lead endocarditis due to trichosporon species,aortic mortality nonspecific blood implantation endocarditis obtaining outcome negative pacemaker group endocarditis lead symptoms risk rates studies high fungal due related high year tavr appropriate unexpected clinical speciesvalve imaging culture speciespacemaker mortality complication trichosporon
352,0.4942838,0,pubmedf__294,294,medical and ethical concerns regarding pacemaker implantation in a patient with substance use disorder,pacemaker cardiac cardiac ablation ethical implantation block intravenous related concerns ventricular indicated pacemaker described endocarditis dilemmas surrounding fibrillation drug pacemakerethical less medicalatrial substance disorder patient use use year heart well replacements medically regarding valve case often associated
519,0.44258958,0,pubmedf__295,295,fainting episode in a pacemaker dependent patient with two implanted devices. too much of a good thing!,sided transient pacemaker patient devices department old single datum 65 btwo vvi pacing 73 right fainting method test pacemaker therapy loss risk muchcardiac high conclusion ventricular emergency inhibition applying due patient crt spike device dependent episode sensing year rv occurred developed crtd implanted year man good mode abandoned asynchronous thing device chamber
700,0.38337058,0,pubmedf__296,296,when the patient calls the samu because his pacemaker is making beep-beep. study on physicians knowledge on pacemaker sound alarm,study beep alarms pacemaker woman patient cardiac ablation inserted department old knowledgeatrial insufficiently block physician services beep two every ventricular pacemaker calls without mentioned reported knowing fibrillation samu aware physicians alarm emergency contact . year interviewed making sound year physicians seem heart one case physicianspacemaker physician
686,0.38722733,0,pubmedf__297,297,torsade de pointes in a patient with complete atrioventricular block and pacemaker failure misdiagnosed with epilepsy,runs tdp pacemaker showed cardiac ablation case hypokalemia block mediated long ventricular pacemaker discharge lead fibrillation even qt atrioventricular lead epilepsyatrial complete fracture ventricular patient de epileptiform misdiagnosed pointes like year torsade failure induced severe new heart interval associatedtorsade attacks
598,0.41509935,0,pubmedf__298,298,pneumopericardium and pneumothorax due to right atrial permanent pacemaker lead perforation,aortic cardiac pneumopericardium presented old implantation atrial outcome right two pacemaker group perforation lead risk man mayright rare high spontaneous pneumothorax case pneumothorax due pneumopericardiumvalve perforations reports year permanent tavr radiologists mortality following complication
818,0.33065656,0,pubmedf__299,299,a permanent epicardial pacemaker lead that penetrated the esophageal wall 26 years after implantation,index underwent pacemaker clock implantation 26 gastrointestinal gene tomography weight mouse implantationcircadian revealed pacemaker upper activity epicardial lead penetrated years cell expression wall lead endoscopy undergone leads years foreign protruding oldpermanent loss permanent body scn 2 esophageal penetrating rhythm computed
800,0.33955687,0,pubmedf__300,300,leadless pacemaker implantation in a patient with previous aortic mitral and tricuspid valve interventions,leadless septal system aortic datum tv implantation block pacing mitral right replacement sheath symptomatic valve presentedtricuspid method aortic pacemaker therapy mitralcardiac position risk fr atrioventricular transcatheter complete high conclusion conventional ventricular patient guided crt previous outer crossing interventions diameter femoral year 27 tricuspid micra venous biological replacement repair valve device
262,0.5207802,0,pubmedf__301,301,leadless pacemaker placement in a patient with chronic kidney disease: a strategy to preserve central veins,leadless access central cardiac vascular leads datum creation kidney access rhythm method pacemaker chronic therapy patientcardiac provides risk cardiovascular high conclusion conventional veinspreserve resulting subclinical transvenous disorder preserve implantable crt device cied placement disease stenosis permanent year electronic requires dialysis venous future strategy device veins
40,0.64290404,0,pubmedf__302,302,congestive heart failure caused by transvenous pacemaker lead prolapse and associated right ventricular outflow tract obstruction in a dog,echocardiography obstruction sided pacemaker system excessive congestive pulmonary cardiac ablation prolapseassociated block three effort right outflow prolapse ventricular pacemaker respiratory lead causing led fibrillation artificial disclosed artery redundancy provided overload ventricular transvenous main years year anchoring heart severe heart volume tract caused dogatrial sleeve rate insufficiency increased failure case
294,0.51219094,0,pubmedf__303,303,cardiac arrest due to failed pacemaker capture after peripheral nerve blockade with levobupivacaine: a case report,anesthetics pacemaker rectus since failed cardiac cardiac ablation block channels capture pacing ventricular pacemaker blockade fibrillation shortly block capture report case sodium due caused guided nerve arrest year failure developed anesthetics levobupivacaineatrial used heart might sheath thresholdperipheral local increased failure case
386,0.48337495,0,pubmedf__304,304,migration of an epicardial pacemaker into the abdominal cavity,subcostal pacemaker cardiac ablation included case examinations left cavity block diagnosed mitral replacement ventricular pacemaker epicardial history radiologic symptoms fibrillation specific atrioventricular block day complete intracardiac seventh year permanent showed new heart region past generatorepicardial postoperative valve migrationatrial medical abdominal
654,0.39778858,0,pubmedf__305,305,delayed right-ventricular perforation by pacemaker lead a rare complication in a 12-year-old girl,defibrillator pacemaker cardiac clock pericardial old gene effusionventricular delayed thrombosis related congenital complications ). mouse subclavian activity pacemaker perforation occurring complication right cell 12circadian expression lead rare diseases vein implantable years term various perforation short year scn 2 heart rhythm cardioverter girl case
759,0.3566474,0,pubmedf__306,306,seven times replacement of permanent cardiac pacemaker in 33 years to maintain adequate heart rate: a case report,underwent minute pacemaker aortic patient cardiac examination chinese normal old functioning revealed implantation battery vvi diagnosed outcome replacement pacemaker seven group elderly risk yearsvalve years ago performed patientmaintain revealing 40 33 report high case third successfully beats due patient rate implantations adequate times 7 diagnosis overall permanent hospital year tavr heart debilitation per mortality rate initial male
542,0.4351092,0,pubmedf__307,307,pacemaker pocket infection due to environmental mycobacteria: successful management of an outbreak and steps for prevention in future,ssi pacemaker cardiac tank four quality 5 patients surgical ssi ablation block site months ventricular pacemaker mycobacteria variety fibrillation overhead environmental period undergone steps ensuing 3 pocket futureatrial within growing infection consecutively due prevention years management monthspacemaker year project developed outbreak infection water 2 implantation heart successful patients rapid day case improvement
,,0,pubmedf__308,308,valve replacement for tricuspid valve regurgitation due to pacemaker lead adherencereport of two cases,septum datum implantation intravenous right replacement reportcardiac valve regurgitation two adherencetricuspid outside pacemaker therapy method experienced lead strong risk wall high conclusion cases due crt regurgitation failure year cuff heart tricuspid valve adherence device
558,0.42992368,0,pubmedf__309,309,medial subclavicular musculotendinous complex and insulation break: rare cause of late pacemaker lead malfunction,pacemaker compressive insulation arm movement cause clock pacemakermedial gene late replacement mouse vvir activity ipsilateral damage pacemaker lead procedure causing musculotendinous cell expression lead rare malfunction break subclavicular medial complex late requiring permanent scn break implantation damage caused entrapment repeated breakcircadian rhythm initial possibly
581,0.4204225,0,pubmedf__310,310,a novel use of ep catheter in extraction of trapped intracardiac devices: two case reports,novel electrophysiological modifyingtwo aortic devices ep simply implantation trapped outcome traditionally two pacemaker group avert permacatheter techniques used risk cardiovascular could chronically lead catheter intracardiac surgeries high case leads use present reports implanted ablation year tavr retrieve abandoned mortality infected major percutaneously extractionvalve devices
328,0.5022565,0,pubmedf__311,311,apixaban in the treatment of venous thrombosis associated with permanent pacemaker implantation,antithrombotic treated alternative pacemaker cardiac vascular approvedvenous apixabanatrial ablation implantation block implant oral thrombosis ventricular pacemaker therapy thromboembolism fibrillation recently superficial anticoagulants recent conventional successfully vein treatment thrombosis disease year deep safe permanent new third heart venous case associated
867,0.3024258,0,pubmedf__312,312,a premature low-birth-weight infant with congenital complete atrioventricular block and myocarditis successfully treated by staged pacemaker implantation,infantcongenital treated lethal birthcardiac datum implantation block low congenital weight myocardial myocarditis method staged damage pacemaker therapy diagnosis risk remains although low atrioventricular complete antenatal high conclusion ventricular significant successfully treatment crt premature infant known permanent year condition extremely rate device
824,0.3290584,0,pubmedf__313,313,a reliable witness: dual-chamber pacemaker prolonged intracardiac recordings of a resuscitated cardiac arrest episode,prolonged pacemaker electrophysiological aortic cardiac cardiopulmonary implantation cardioversion resuscitated outcome pacemaker group witness risk reliable monomorphic fibrillation previously restore recordings administration suffered intracardiac high ventricular resuscitation dualvalve due episode epinephrine arrest electrograms sinus tachycardia stored implanted requiring fibrillation year tavr showed mortality successful rhythm effectschamber
536,0.43807784,0,pubmedf__314,314,an indissoluble knot: an unexpected troubleshooting during micra implantation,leadless system aortic implantation initially retract pacing access outcome micraunexpected right group procedure risk release transcatheter high troubleshooting vein due tether delivery femoral delivered ventricle year standard tavr indissoluble unexpected mortality micra percutaneously knotvalve
497,0.4513577,0,pubmedf__315,315,cardiac magnetic resonance imaging (mri) in children is safe with most pacemaker systems including those with epicardial leads,childrencardiac underwent forty guidelines scanning indicated datum systems battery method field pacemaker therapy epicardial without ) risk resonance effects specific alterationcardiac high conclusion data 3 wisconsin safety voltage leads magnetic crt precautions possible mri mri year appropriate safe listed clinical generator using imaging clinically one including patients safely device
572,0.4242524,0,pubmedf__316,316,bacteraemia after leadless pacemaker implantation,positive leadless pacemaker )  four 60 clock blood implantation gene cultures including species mouse %) activity pacemaker endocarditis procedure accounted pet bacteraemiacircadian cell expression endocarditisleadless 3 transvenous emission ≥ implant permanent scn 2 positron micra rhythm patients tps tomography died early computed
837,0.32207853,0,pubmedf__317,317,spanish pacemaker registry. 16th official report of the spanish society of cardiology working group on cardiac pacing (2018),frequent 148 pacemaker card frequently cardiac cardiac pacing ablation single block 2018atrial pacing ventricular pacemaker group therapy 77 cards sequential fibrillation 12 report 16th less vvi people working sinus year identification units european sick used spanish society heart modecardiology per resynchronization syndrome bicameral million case registry chamber official
353,0.49425513,0,pubmedf__318,318,upper extremity deep venous thrombosis and stenosis after implantation of pacemakers and defibrillators a prospective study,obstruction study access pacemaker showed occlusion cardiac cardiac consecutive arm ablation implantation followup revealed block thrombosis ventricular ipsilateral lead peripheral fibrillation obstructionupper defibrillatorsatrial ischemic prospective significant vein therapy number disease year related stenosis compared 57 implanted deep extremity heart heart venography resynchronization venous following patients pacemakers case device candidate total
730,0.36982945,0,pubmedf__319,319,feasibility and safety of percutaneous lead revision for subacute and delayed cardiac device lead perforation,intervention pacemaker remains cardiac percutaneous clock 30 electrical surgical gene feasibilitycircadian delayed uncertain right mouse management apex safety activity perforation lead without 8 subacute periprocedural years post days revision (> cell expression ).delayed data ventricular days complications 7 scn appropriate ± anomalous major 89 rhythm device
69,0.61386865,0,pubmedf__320,320,first clinical experience with the kora pacemaker system in congenital complete heart block in newborn infants,95 limited treated minute showed kora system infantsvalve patient aortic implantation block traction three suffering outcome including ventilation skin aortic pacemaker first group analyzed experienced risk velocity integral retrospectively time values showing complete high circadiane experience seems adaption beats rate vti values newborn high year tavr heart clinical sensor per mortality one growthscongenital patients minute
587,0.41946054,0,pubmedf__321,321,neuromuscular electrical stimulation for a dysphagic stroke patient with cardiac pacemaker using magnet mode change: a case report,mode emi aortic four neuromuscular handled electrical department implantation remove reportvalve outcome pure months stroke lacunar pacemaker group instruments ) risk could rehabilitation duecardiac monitored high directly case means patient tube days motor stimulation sinus disorder implanted year disturbance sick tavr using performing caused magnet mortality levin syndrome six change telemetric swallowing dysphagic devices
327,0.5024211,0,pubmedf__322,322,etiology of tricuspid valve disease is a predictor of bradyarrhythmia after tricuspid valve surgery,underwent system active affect datum postoperative data surgical bradyarrhythmiacardiac 45 method pacemaker therapy etiology endocarditis surgery risk procedurestricuspid multivariate preoperative inadequate operative high conclusion crt dependent disease 505 meier requiring collection year predictor showed per tricuspid rhythm patients 54 minute required pacing initial valve device analysis identified
28,0.6705718,0,pubmedf__323,323,the influence of cardiac pacemaker programming modes on exercise capacity,92 mode pacemaker programming cardiac influences capacity datum function pacing chamber two method test pacemaker group therapy responsive ratecardiac risk metabolic high conclusion rate crt equivalents compared year common heart influencecardiac stress modes device exercise group
532,0.43960544,0,pubmedf__324,324,incidence and causes of pacemaker implantation during postoperative period of aortic valve replacement with rapid deployment prosthesis,may pacemaker frequently cardiac ablation case 5 old implantation block deployment replacement ). myocardial %) ventricular pathology aortic pacemaker 8 occurring years fibrillation univariate acute 3 causesatrial ami previous year period prostheses prosthesis showed heart ± intuity edwards infarction rapid increase incidence postoperative valve requiredrapid analysis
303,0.50977135,0,pubmedf__325,325,pacemaker replacement in nonagenarians: procedural safety and long-term follow-up,patients datum implantation procedural replacement method safety pacemaker therapy rateterm elderly longcardiac risk require high conclusion rising batteries large crt recipients number nonagenarians increasing year expectancy follow device life
552,0.4316153,0,pubmedf__326,326,the first batteryless solar-powered cardiac pacemaker,direct pig outdoors prolonged even pacemaker batteryless cardiac cardiac ablation exposed block solaratrial solar soo skin pacingpowered ventricular power first output flap periods current fibrillation median exposure energy pms approximately buffer use sunlight year short flaps allows good 10 indoors heart thickness module irradiation case penetrance subcutaneous
,,0,pubmedf__327,327,inadvertent pacemaker lead dislodgement,preoperatively perioperative datum surgical implantation block established replacement sheath method aortic pacemaker therapy lead risk atrioventricular transcatheter lead treatment high conclusion conventional dislodgementcardiac degree crt stenosis option permanent year placed sheath venous pacing valve periodinadvertent device placed
786,0.34542987,0,pubmedf__328,328,case report of the safety assessment of transcranial magnetic stimulation use in a patient with cardiac pacemaker: to pulse or not to pulse?,may pacemaker effective cardiac datum efficacy emerging migraine either method method chronic therapy migraine representtranscranial reported pulse patientcardiac pulse risk tried transcranial effects unsuccessfully report preventives high conclusion case poor useful stimulation safety magnetic crt several use stimulation side disabling neuromodulation option year therapeutic assessment device
250,0.5262614,0,pubmedf__329,329,acquired tricuspid valve stenosis associated with two ventricular endocardial pacing leads in a dog,echocardiography sided pacemaker congestive cardiac abnormally hyperechoic presented demonstrated old implantation low ablation block pacing pattern two stenosis ventricular impedance yr lead terrier doppler inflow fibrillation stenotic mo interrogation transthoracic 12 lead endocardial ventricular acquired leads annulustwo 6 year stenosis tissue heart spectral heart second tricuspid dogatrial via failure valve case identified associated
,,0,pubmedf__330,330,care the epicardial pacemaker wires,reappeared relapsedepicardial cardiac months four datum retained antibiotic method pacemaker therapy epicardial carecardiac without involvement bacteraemia risk wire high conclusion treatment crt cycle increasing mass year staphylococcus wires appropriate size aureus later successful six device
119,0.575944,0,pubmedf__331,331,an uncommon ecg manifestation of normal pacemaker function,physiological asymptomatic enhanced article aortic normal implantation systematic discusses outcome revealed pacemaker presumed group risk ecg manifestation causes electrocardiogram functionvalve high abnormal evaluation patient possible sensor features detection artifacts year similar tavr mortality machineuncommon
699,0.3836289,0,pubmedf__332,332,permanent cardiostimulation training course - from simple to complex. patient management and electrocardiographic diagnosis,resynchronizing pacemaker training article subsequent patient cardiac electrocardiographic antiarrhythmic ablation systems block defines management tachyarrhythmias ventricular chronic threatening diagnosis course periods fibrillation complexatrial simple cardiostimulation implantable deals management acceptable year failure diagnosis permanent work treating heart patientspermanent defibrillators heart pacemakers approaches cardioverter case devices
,,0,pubmedf__333,333,successful percutaneous retrieval of unusually knotted temporary pacemaker lead,may usually pacemaker develop retrievalatrial cardiac percutaneous ablation surgical left block internal rare pacing jugular unusually right avoiding ventricular pacemaker snare lead procedure techniques commonly serious knotted fibrillation performed require lead intracardiac retrieval temporary transvenous year approach like femoral sometimes complication retrieval safe using heart thus successful knotting venous challenging interventionunusually via case
4,0.7720383,0,pubmedf__334,334,lead-sparing tricuspid valve repair damaged by pacemaker lead,may muscle pacemaker cardiac ablation block insidesparing annuloplasty valve ventricular pacemaker leadatrial lead causing containing fibrillation lead ring uncommon ways damaged sparing regurgitation various year repair complication muscle permanent posterior severe damage heart caused tricuspid papillary repair valve case
127,0.5733806,0,pubmedf__335,335,ventriculoatrial synchrony induced heart failure,desynchronization pacemaker clock forms gene arrhythmia mediated reentrant synchrony mouse two activity loop non cell atrioventricular expression ventriculoatrial reverse failurecircadian impulse endless repetitive rnrvas tachycardia synchrony objectiveventriculoatrial scn induced heart rhythm
531,0.43970615,0,pubmedf__336,336,naringenin inhibits pacemaking activity in interstitial cells of cajal from murine small intestine,enhancement calculating pacemaker cardiac +)- ester patch ablation block transit channels dependently including polyphenolic clamp ventricular activity pacemaker via intestinal murine dietary cajalatrial fibrillation interstitial nrg rates constituent potentials inhibited methyl icc inhibition k (+) intestine significantly suppressed various nitroarginine year percent inhibits itr pacemaking diseases cell 2 gastrointestinal common cells heart configurationnaringenin treat potential one small potentials activated case blocked
513,0.4467227,0,pubmedf__337,337,interference of apex locator pulp tester and diathermy on pacemaker function,co pacemaker showed ept cardiac . ablation case usa block function three pacing eptpulp diathermyatrial ventricular pacemaker farmingdale tester eal ) fibrillation mini locators levels electric apex varying pulp remained parkell tester tustin year dentsply electronic vitality constant showed heart locator interval morita locators interference tested
453,0.46407735,0,pubmedf__338,338,sub-clinical myocardial ischaemia due to cardiac strangulation by an epicardial pacemaker lead,perfusion ischaemia cardiac datum old block congenital coronary myocardial method pacemaker therapy epicardial lead risk boy atrioventricular lead complete high conclusion due crt present angiography suggested scintigraphy tc99m year subcardiac placed clinical strangulation tetrofosmin ischaemia infancyclinical device sub
243,0.5277862,0,pubmedf__339,339,reel syndrome a diagnostic conundrum: a case report,ruptured showed pacemaker jerking cardiac patient months neuromuscular ablation insertion preventing block consider complications potentially cessation ventricular presentations pacemaker aortic dislodgementreel lead causing non undifferentiated immediate electrocardiogram fibrillation inappropriate considering wall may pulsations reportatrial lower case 3 limb conundrum ppm misleading year presentations symptom diagnostic heart life syndrome following pacing aneurysm case abdominal
154,0.56254303,0,pubmedf__340,340,pacemaker lead related myocardial perforation,kiviniemi pacemaker involves cardiac . 1999 2012 chest 30 cardiac ablation perforationatrial block issue right ). rhythm myocardial ventricular problems disorders ‑ lead fibrillation 2015 greenspon shingaki 12 kirkfeldt 2014 ventricular abnormal within electrocardiogrampacemaker typically days placement year radiography related perforation et heart treat visualize al case leading
74,0.6110082,0,pubmedf__341,341,strategy of pacemaker and electrode replacement for superior vena cava stenosis,electrode pacemaker cardiac cardiac ablation devices case block related replacement superior stenosis ventricular ii cava years fibrillation methodssuperior atrioventricular previously pacemakeratrial degree implantable device 10 cava year various stenosis implanted stenosed vena severe heart attempting type strategy
515,0.44611156,0,pubmedf__342,342,purulent pericarditis due to an infected pacemaker lead,pacemaker nonobstructive cardiac datum blood old left revealed atrial right relatively method pacemaker therapy significant history risk status pericarditis fibrillation mssa leadpurulent high conclusion post cultures ventricular wall since uncommon growing due leadcardiac crt sinus year device anterior occurrence man year sick 75 heart lab past infected catheterization syndrome initial cad ekg medical
191,0.5481574,0,pubmedf__343,343,incidence of permanent pacemaker implantation after valve replacement surgery : cardiac structure and function at 1-year follow-up,showed septal cardiac independently survivors datum implantation left defect function dependency replacement method pacemaker aortic ‑ therapy surgery ) risk vr 1 structure variables ejection high conclusion ventricular dependencyvalve term crt incidence 1cardiac year device permanent isolated year 05 fraction combined replacement follow valve identify associated
