Cluster ID,Link Score,source file,fileName,id,Title,Keywords
132.0,0.5711788,0,pubmedf__435,435,bone morphogenetic protein 4 promotes the differentiation of tbx18-positive epicardial progenitor cells to pacemaker-like cells,positive gata novel pacemaker differentiationvalve mechanisms aortic 4 implantation studybone outcome tbx18 pacemaker group epicardial risk bone protein although high tbx18 (+) present morphogenetic regulatory like epcs year promotes tavr binding identifying cells )(+) targets mortality 4 progenitor
174.0,0.5530999,0,pubmedf__440,440,lifetime risks of valvular heart disease and pacemaker use in patients with ankylosing spondylitis,cardiac range datum 279 odds us medicare 191 ). ratio method pacemaker would 19 703 therapy adjusted risk ranged 261 lifetime patientscardiac inform risks high without ankylosing spondylitis conclusion beneficiaries among screening 183 patient crt use 149valvular use 1 disease ratios device year help whether groups heart per 211 patients 4 000 208 versus 100 age identified
7.0,0.7421851,0,pubmedf__449,449,pacemaker implantation after catheter ablation for atrial fibrillation,index pacemaker cardioversion congestive cardiac ablation hazards cox charlson groups implantation block us atrial female commercial ventricular dysfunction pacemaker certain ) modelspacemaker insurance years fibrillation 2 1 ) gender fibrillationatrial node chads2 higher ps matched baseline within large )- 0 sinus year score requiring database year 2 catheter heart heart (≥ 0 comorbidities 50 patients proportional 28 failure versus case
51.0,0.62825257,0,pubmedf__461,461,conversion of human cardiac progenitor cells into cardiac pacemaker-like cells,genes pacemaker cardiac cardiac based ablation cells hcn revealed block failing activation including enrichment shox2 human much ventricular currents pacemaker exhibited candidatehuman fibrillation gene factors specific genes better mcherry transcription within conversionatrial progenitor therapy tbx3 year like potassium 2 cells heart hearts cellular case demonstrated many
78.0,0.60775757,0,pubmedf__462,462,transvenous versus epicardial pacing in fontan patients,average pacing patients datum trends atrial received aspirin complications fontan two method toward pacemaker therapy epicardial except lead minor risk longer require patientscardiac high conclusion one transvenous 140 monthstransvenous crt occurred complication longevity year 2 followed one major patients pacemakers sensing versus warfarin device
8.0,0.7398791,0,pubmedf__465,465,device complications in adult congenital heart disease,948 pacemaker cardiac ablation devices regression implantation block robust congenital ventricular toward pacemaker using identify without errorsadult fibrillation chd rates undergoing lower complicationsatrial 852 among trend transvenous 30 receiving disease year adult complication standard implantation heart using icd heart patients poisson initial case device
18.0,0.7049649,0,pubmedf__467,467,rescue leadless pacemaker implantation in a pacemaker-dependent patient with congenital heart disease and no alternative routes for pacing,leadless pacemaker patients datum implantation congenital suitable method group pacemaker therapy experienced risk pacingcardiac regarding surgically alternative high conclusion candidaterescue transvenous patient crt induced de dependent disease related complications unique year heart whether novo disease routes patients pacing device
157.0,0.56017756,0,pubmedf__472,472,subacute right ventricle perforation: a pacemaker lead complication,echocardiography %- hours pacemaker showed penetration 24 cardiac active ablation block right myocardial apex ventricular pacemaker perforation lead fibrillation transthoracic lead may 7 fixation confirmed ventricular within 10 days ventricle year complicationatrial perforation 7 subacute occurs heart caused failure case perforationsubacute
59.0,0.62084705,0,pubmedf__483,483,controlling chimera states via minimal coupling modification,action choosing needed minimal datum chimeras chimera nonlocally coupling method method pacemaker therapy oscillators phase states control risk states coupled high conclusion one via acts crt modificationcardiac year allows action one exclusively chimerascontrolling connection oscillator device induces
2.0,0.79719496,0,pubmedf__493,493,predictors of death in chronic chagas cardiomyopathy patients with pacemaker,study independent 150ms pacemaker fraction class annual mortality 32chronic patients datum left atrial final qrs enlargement method therapy variables deathcardiac ) 43 003 risk multivariate logistic included advanced model ejection high conclusion ventricular prospective chagas ≥ rate crt 034 disease five renal device cohort high year ≤ despite cardiomyopathy hf center rate predictors functional regression
83.0,0.59954125,0,pubmedf__504,504,magnetic resonance imaging in patients with cardiac implanted electronic devices: focus on contraindications to magnetic resonance imaging protocols,defibrillator focus changed pacemaker cardiac occurrence slightly cardiac events devices leadscardiac patients ablation block pacing complications either ventricular contraindicationsatrial without fibrillation resonance requiring magnetic rate implantable batteries year depleted occurred mri implanted protocols electronic inexplicably heart abandoned parameters imaging imaging adverse major cardioverter case device
153.0,0.56307423,0,pubmedf__505,505,atrial high-rate event incidence and predictors in patients with permanent pacemaker implantation,001 analysis pacemaker regression cardiac ablation cox implantation block atrial event symptomatic two ventricular revealed pacemaker according fibrillation multivariate atrioventricular ahre patientsatrial complete high due ≥ + n sinus year permanent sick - implantation groups nrate heart 175 syndrome bpm predictors incidence case chamber
173.0,0.55319005,0,pubmedf__514,514,complications and risk assessment of 25 years in pediatric pacing,pacemaker cardiac cardiac patient population ablation prior data left implantation block function systems pacing thresholds including ). ventricular pacemaker box fibrillation impaired require included exchange endocardial complicationsatrial ventricular demographic age thrombosis previous surgery requires facing years year occurred pediatric operationrisk heart 25 venous assessment pacing increased case revision
107.0,0.5829738,0,pubmedf__527,527,preventive infection control in cardiac device implantation,001 system pacemaker diabetes cardiac cardiac ablation devices control implantation block including wearing skin ventricular implantationatrial ) mellitus disinfection fibrillation influenced infection implantable therapy year double removal infection electronic heart 010 gloves resynchronization also priorpreventive case device
22.0,0.6902475,0,pubmedf__547,547,physical activity and mortality in older patients with a pacemaker,appear pacemaker activity regression consecutive cardiac ablation cox patients operating low receiver block geriatr 21 int mortalityatrial ventricular activity rates daily ) characteristic years fibrillation multivariate time rates 107 cases investigated higher among ≥ rate years 0 significantly year gerontol 2020 75 whether 3physical heart older curve physical aged case analysis identified
102.0,0.5837692,0,pubmedf__550,550,superior vena cava syndrome after pacemaker implantation treated with direct oral anticoagulation,direct central treated pacemaker cardiac ablation devices case implantation block wires common oral superior ventricular increasingly pacemaker lead cava catheters fibrillation collateral ) injury intravascular transvenous vein causessuperior becoming possible adequate cava year mainly vena implantation heart syndrome venous intimal circulation anticoagulationatrial iatrogenic benign
77.0,0.60832137,0,pubmedf__551,551,micra-av leadless pacemaker and atrioventricular (dys)synchrony: a stepwise process,leadless pacemaker clock gene pacemakersav atrioventricular dys resulted synchrony mouse could activity pacemaker leading micra test cell reprogramming inadequate expression process transvenous due stepwise adequate guarantee process reports atrioventricularcircadian synchrony developed scn standard av rhythm pacemakers syndrome capable completing device exercise
76.0,0.61011964,0,pubmedf__558,558,impact of covid-19 on pacemaker implant,pandemic periodpacemaker pacemaker covid cardiac 19atrial ablation implantation block impact implant including ventricular pacemaker 19 independent according mandatory fibrillation novo social atrioventricular previous period grade year covid period heart implants occurred case isolation
32.0,0.66030663,0,pubmedf__560,560,hyperpolarization-activated cation and t-type calcium ion channel expression in porcine and human renal pacemaker tissues,contractions tissues muscle ttc tissuestype activity lacked cardiac pacemaker ablation block isoform coordinating calcium triggers drive peristaltic conductances human ventricular activity pacemaker upper murine surrounding minor channel express fibrillation porcine expression calyx papillae hyperpolarizationatrial underlie adjacent ion cav3 porcine year cation renal muscle smooth heart peristalsis urinary tract activated case
81.0,0.6019947,0,pubmedf__562,562,increased incidence of electrical abnormalities in a pacemaker lead family,intervention may insulation months leads demonstrated electrical datum surgical abnormalitiescardiac riskpacemaker ultimately 63 %) method pacemaker therapy 105 ) lead risk manifested increased 18 reflect median high conclusion tendril higher leads demonstrate crt follow significantly family findings represent failure required 7 year abnormalities followed 54 incidence early actively device
152.0,0.5631577,0,pubmedf__593,593,performance of leadless pacemaker in japanese patients vs. rest of the world - results from a global clinical trial,leadless system pacemaker system aortic results performancevalve nct02004873 implantation pacing thresholds including outcome trial pacemaker group characteristics risk low throughout included anticoagulation transcatheter specific id intracardiac high ratejapanese remained rest vs baseline gov global % japanese complication 7 year tavr world performance clinical 38 p stable mortality major patients enrolled follow strategy
109.0,0.58200854,0,pubmedf__595,595,long-term mortality in patients with permanent pacemaker implantation,andf material remains cardiac aortic patients implantation observational low christian outcome dysrhythmias relatively rhythm methods two management collegepermanent pacemaker group procedure risk entire death rates period high college one prospective term conducted implantations year occurred complication safe year study medical tavr longvalve treat mortality device
147.0,0.56612515,0,pubmedf__601,601,interaction of membrane and calcium oscillators in cardiac pacemaker cells: mathematical modeling,oscillator action pacemaker ). cardiac cardiac +)- clock cells outer case ablation block ( channels calcium interactionatrial two ventricular pacemaker intracellular modeling oscillators mathematical provides fibrillation even generation oscillators sensitive year units withincardiac 2 membrane cells heart stable potential release concentration cellular oscillator membrane
177.0,0.55190676,0,pubmedf__606,606,medium-long-term mortality and change in functional status in elderly patients with pacemaker,frequent old pacemaker aortic patients long implantation observational atrial pacing vvi including 70 outcome pacemaker oldterm medium group elderly risk years fibrillation electrocardiogram blockage atrioventricular implants high hospital changevalve ventricular response degree acted slow year study tavr abnormalities university mortality status center 80 functional chamber
57.0,0.62390757,0,pubmedf__607,607,initial experience with transcatheter pacemaker implantation for adults with congenital heart disease,leadless system appropriately indications underwent selected dysfunction patients datum systems implantation low anatomic pacing challenges congenital burden disorderstranscatheter method pacemaker therapy risk included transcatheter high experience conclusion ventricular node remained crt adultscardiac sinus placement disease adult unique except year heart tricuspid micra preclude initial valve device
64.0,0.61754525,0,pubmedf__611,611,patient exposure during fluoroscopy-guided pacemaker implantation procedures,radiological estimated software pacemaker excessive cardiac patient effective ablation based block ). doses ventricular national pacemaker protection procedure fibrillation current conditions radiation health exposure board fluoroscopyatrial agency doseguided sd year mean overall study evaluated implantation clinical using ± per heart procedures manage dose 1msv case many highest
106.0,0.583343,0,pubmedf__618,618,chronic performance of subxiphoid minimally invasive pericardial model 20066 pacemaker lead insertion in an infant animal model,model available showed subxiphoid pacemaker clock pericardial insertion implantation gene fibrovascular sites impedance mouse commercially activity pacemaker chronic epicardial impedance lead performancecircadian thresholdssubxiphoid cell expression lead medtronic median fixation model capture invasive ventricular infant minimally placement 20066 1 scn proliferation rhythm change threshold animal
62.0,0.61884147,0,pubmedf__620,620,a retrospective review of 146 active and passive fixation bradycardia lead implantations in 74 dogs undergoing pacemaker implantation in a research setting of short term duration,pacemaker cardiac active leads ablation data implantation activeatrial 128 block setting site dogs procedural including 74 bradycardia ). every increasingly pacemaker suggests benefit retrospective ventricular lead ) duration pulse fibrillation 1 noted )passive fixation respectively undergoing post ventricular review ups plus leads term typically incidentally days implantations review canine 146 mortem year morbidity short 7 overall examining infection evaluated generator outcomes veterinary heart also research patients occurred published following exist passive case
65.0,0.61747026,0,pubmedf__631,631,arrhythmias in relation to mortality after transcatheter aortic valve replacement,001 pacemaker cardiac ablation 30 block bundle implant right replacement potentially related ventricular pacemaker aortic significant ) fibrillation factors leveltranscatheter block transcatheter branch complete remained within albumin implant days year 566 requiring heart implantation relation heart 25 ± mortality patients modifiable undergo arrhythmiasatrial valve case 496
96.0,0.5866897,0,pubmedf__632,632,a screening of unf targets identifies rnb a novel regulator of drosophila circadian rhythms,drosophila novel circadian pacemaker provide cardiac . 2012 ablation case block top immunoprecipitation comprising chromatin jaumouillé functionally ). identifies 2016 ventricular unf pacemaker additional ) subgroups fibrillation 2015 gene genes results targets evidenceunf newly target acts regulator screeningatrial beuchle 2016 diverse rnb year different classes downstream multioscillator rnb circuit et using rhythms heart al networks lee identified
6.0,0.7436177,0,pubmedf__634,634,a rare indication of permanent pacemaker implantation in children: congenital long qt syndrome,may torsades prolonged pacemaker cardiac dangerous ablation implantation block sudden childrenatrial congenital long bradycardia ventricular pacemaker deathcongenital fibrillation cause resistant qt even rare disorder de year pointes permanent avoid heart syndrome arrhythmic interval case death indication
179.0,0.55132073,0,pubmedf__635,635,a case of complete heart block with diagnostic challenge and therapeutic dilemma,prophylactic symptomaticcomplete caseatrial asymptomatic challenge congenital pacemaker cardiac ablation block eventually congenital either ventricular pacemaker certain therapy dilemma junctional fibrillation block escape complete initiate year dilemma therapeutic meet diagnostic heart heart arises criteria rhythm case become
133.0,0.57108086,0,pubmedf__639,639,silent atrial fibrillation in elderly pacemaker users: a randomized trial using home monitoring,pacemaker cardiac usersatrial ablation patients case left block remote atrial three fibrillationrandomized ventricular pacemaker hundred elderly detect monitoring fibrillation days recurrence end monitoring detection continuous days point primary trial year recurrence af diameter allows vs points home using heart silent capabilities 54 early 100 secondary
70.0,0.61360234,0,pubmedf__642,642,tbx18-dependent differentiation of brown adipose tissue-derived stem cells toward cardiac pacemaker cells,downstream provide cardiac cells tissue data datum block atrial factors cardiomyocytes including tbx18cardiac two method toward pacemaker additional therapy without risk mechanism high conclusion ventricular transcription spontaneous treatment beating crt important dependent differentiation evidencederived underlying sinus key brown year differential sick severe factor cells ultrastructure syndrome stem regarding device adipose
79.0,0.60764605,0,pubmedf__647,647,unusual lead helix damage due to selective reel syndrome,leads datum atrial generator selectivecardiac explanationunusual method pacemaker damage damaged therapy lead pulse risk around reel helix lead axis high conclusion . due crt possible year syndrome syndrome transverse device
172.0,0.55351347,0,pubmedf__648,648,cardiac devices with class 1c antiarrhythmics: a potentially toxic combination,output bpm evidence dysfunction patient cardiac presented combination aortic implantation revealed atrial outcome class toxic pacemaker group lead support h 120 normalised risk haemodynamic function maximum systolic 1c invasive ventricular devicesvalve high consistent within regular flutter significantly ).potentially taking increasing year fibrillation tavr flecainide 72 new undiagnosed mortality antiarrhythmics interrogation paroxysmal
19.0,0.7032389,0,pubmedf__650,650,safety of leadless pacemaker implantation in the very elderly,hematomas access hours shorter underwent pacemaker 24 effusion clock 5 pericardial implantation gene site chamber minutes traditional mouse 564 %) mlp pacemaker safety activity lead 8 time (< times cell expression acute tvp pacemakerleadless transvenous 6 across 0 significantly mean 7 procedure scn elderlycircadian vs 62 ± 23 rhythm patients dislodgments hospitals
160.0,0.55926174,0,pubmedf__673,673,management and outcome of topical beta-blocker-induced atrioventricular block,may hours ophthalmic patient blockercardiac datum implantation block atrioventricular glaucoma symptomatic thirteen persisted training pacemaker method therapy risk cause occursinduced atrioventricular block complete high conclusion ersek degree beyond crt management subjects developed required topical year beta siyami abnormalities severe 72 av using conduction outcome patients device
5.0,0.7594601,0,pubmedf__680,680,an application of pacemaker respiratory monitoring system for the prediction of heart failure,positive pacemaker system cardiac prediction ablation report block index imply disturbance impedance complications applicationatrial 200 facilitate ventricular using respiratory monitoringpacemaker sorin sr fibrillation could sas monitoring case among airway sleep device sensor algorism year thoracic failure pressure common heart crm using sensor heart reply apnea case
55.0,0.6268756,0,pubmedf__686,686,rate-dependent pacing failure after pacemaker implantation: novel insights into the mechanism of using adenosine,novel mechanismcardiac woman datum old implantation atrial received three pacing method pacemaker therapy phase risk mechanism 1 capture high insights conclusion depolarization crt dependent sinus failure adenosine year sick using recovered weeks later syndrome 4 depolarizationdependent rate failure device threshold
171.0,0.55389816,0,pubmedf__691,691,dynamics of pka phosphorylation and gain of function in cardiac pacemaker cells: a computational model analysis,nucleotidecomputational model shorter pacemaker cardiac . cardiac +)- clock ablation gain block function dynamicsatrial tachycardia lakatta ). ventricular cyclic pacemaker numerical pka firing fibrillation analysis phosphorylation model spontaneous clock beating year cell 2 e cells ac heart ap +) rate interval activated case membrane
82.0,0.6019431,0,pubmedf__697,697,successful interventional management for pulmonary arterial injury secondary to pacemaker implantation,may datum implantation puncture access subclavian method pacemaker therapy risk specific transcatheter lead high conclusion interventional secondary vein leadspulmonary implantationcardiac crt presentation management arterial embolization along year pa injury implantation clinical successful device
167.0,0.55520844,0,pubmedf__699,699,inappropriate rate response in a leadless pacemaker due to automatic rate profile optimization,leadless living aortic programming acceleration implantation options optimization duevalve outcome activity pacemaker daily group elderly ) risk setpoints rateautomatic ™ inappropriate sedentary desired high medtronic 3 lr detected rate patient sensor various accelerometer year axis tavr sensor describe mortality micra profile response convert
1.0,0.8117579,0,pubmedf__706,706,sex differences and long-term outcome in patients with pacemakers,valvular underwent pacemaker cardiac ablation patients block kidney consisted increased pacing men coronary replacement ventricular artery pacemaker 19 chronic 64 without ) lead cardiovascular fibrillation influenced ventricular comorbidities longatrial implantations significantly disease regurgitation year sex cohort study diseaseterm heart heart outcome tricuspid differences center pacemakers threshold case
13.0,0.7205192,0,pubmedf__712,712,real world mri experience with nonconditional and conditional cardiac rhythm devices after magnasafe,178 underwent pacemaker cardiac cardiac consecutive ablation intrinsic demonstrated devices patients nonconditional block examined rhythm ventricular safety rates 212 nonconditional magnasafe fibrillation resonance rates recent experience mris magnetic implantable magnasafeatrial registry year thoracic modesreal conditional mri cardioverter electronic standard ≤ 40 world heart nonthoracic imaging scans prospectively case
38.0,0.64309967,0,pubmedf__715,715,electrical injury and wandering atrial pacemaker,injuryatrial pacemaker tachycardiawandering cardiac cardiac pulmonary ablation wandering electrical report block wap atrial suffering arrhythmia obstructive discusses human causes ventricular elderly remains fibrillation beats arrhythmia diseases household depend ventricular premature year body reversible heart electricity patients observed case benign
111.0,0.5815291,0,pubmedf__723,723,leadless pacemaker implantation after transcatheter lead extraction in complex anatomy patient,leadless alternative subsequent active leads datum pm implantation strategy vasculartranscatheter traditional congenital two great method pacemaker contralateral therapy lead patientcardiac risk complex pm anatomy fixation importance high conclusion temporary transvenous crt step permanent year might including extraction valid device
170.0,0.55477196,0,pubmedf__726,726,inappropriate activation of pacemaker magnet response mode by cpap masks,positive mode density maskscircadian pacemaker eventspacemaker cardiac events outpatient pressure devices mask clock gene activation mouse field activity cpap interrogation inappropriate cell expression routine measured activate response airway within proximity magnetic due continuous positioning implanted adjacent sufficient electronic scn transiently mode positioned magnet one rhythm device
86.0,0.5941645,0,pubmedf__727,727,gene delivery for the generation of bioartificial pacemaker,action limited bioartificial transfer muscle pacemaker aortic implantation block battery cardiomyocytes gated outcome rhythm responsesgene pacemaker disorders group delivery channel risk protein gene somatic porcine potentials complete high ventricular strategically establishing engineered rhythmically form autonomic sinus year sick tavr heart fire generationvalve life mortality syndrome neurohumoral via models
30.0,0.66469646,0,pubmedf__732,732,postcardiac injury syndrome and stroke following permanent pacemaker insertion,pacemaker woman patient became cardiac chest presented ablation pleuritic despite left dual old initially recovered pain atrial territory postcardiac insertion cerebellar ventricular artery gradually pacemaker antibiotics shortstroke block deteriorated fibrillation febrile episodes recurrent 10 days syndromeatrial progressively year anterior permanent injury new heart inferior well syndrome following case chamber associated
145.0,0.5668299,0,pubmedf__735,735,pacemaker implants in children and adolescents with chagas disease in brazil: 18-year incidence,performed pacemaker cardiac cardiac ablation electrocardiographic implantation block brazil public ventricular pacemaker continues serious children fibrillation health implants undergone chagas stimulation device main registry disease younger year problem adolescents stimulationyear database 123 findings heart implants disease brazilian patients incidence aged case 18atrial
42.0,0.64133835,0,pubmedf__736,736,tricuspid regurgitation and implantable devices,multiphase defibrillator model pacemaker aortic cardiac pressure 60 cumulative hazard implantation nonlinear least outcome right postimplantation group mixed risk logistic baseline systolic high ventricular 36 devicesvalve mm echocardiogram implantable therapy 10 years regurgitation defibrillatortricuspid permanent preimplantation year tavr icd ± mortality resynchronization one hg parametric cardioverter
58.0,0.6230763,0,pubmedf__740,740,assessment of injury current during leadless pacemaker implantation,leadless current pacemaker consecutive clock 30 implantation 26 initially thresholdleadless function gene including repositioning ). mouse activity pacemaker mv repositions cell fold expression capture higher 13 term likelihood compared 7 scn similar vs injury implantation receiving assessmentcircadian 9 rhythm patients 12 4 device threshold associated
49.0,0.6330561,0,pubmedf__743,743,left ventricular dyssynchrony in prolonged septal stimulation,prolonged pacemaker septal cardiac cardiac events ablation left block diseaseprolonged least right potentially ventricular mechanical emory fibrillation endocardial ventricular wall useful ischemic higher diameters dyssynchronyatrial ventricle toolbox stimulation year year evaluated dyssynchrony technique heart severe heart one pacing unpredictable case
93.0,0.5887559,0,pubmedf__746,746,leadless pacemaker implantation in a pediatric patient with prolonged sinus pauses,leadless system may prolonged underwent pacemaker develop cardiac patient cardiac percutaneous ablation devices ™ old implantation block pacing related complications symptomatic ventricular rise problems pacemaker documented patientatrial lead bradycardiaprolonged fibrillation undergoing conventional patient device sinus year pediatric permanent heart pauses micra patients pacing case
44.0,0.6399314,0,pubmedf__747,747,plasticity in the period of the circadian pacemaker induced by phase dispersion of its constituent cellular clocks,differently circadian pacemaker aortic differently cells data implantation dark obtained outcome pacemaker group cycle dispersion phase behave cannot simulations risk sets influence modify high plasticity otherwise induced various compared period clocks computer distinctly year tavr darkness way demonstrate mortality mammalian ensemble periodvalve cellular setconstituent
36.0,0.65030485,0,pubmedf__755,755,permanent pacemaker implantation after tavr - predictors and impact on outcomes,predisposing defects aortic data implantation individual valves outcome replacement aortic randomised pacemaker group stent trials ) generation risk transcatheter rates frame historical showedpermanent undergoing high prosthesis among thv large several referred required reported year thv tavr heart impactvalve outcomes conduction mortality patients predictors second valve
137.0,0.56897026,0,pubmedf__759,759,new onset cardiac arrhythmias after metabolic and bariatric surgery,underwent pacemaker . cardiac clock improve data gene bradyarrhythmias texas mouse ). public metaboliccircadian activity pacemaker bariatric inpatient surgery problems state cell expression installation case differences file large across area contains use reports sinus placement arrhythmias database onset scn sick e administrative syndrome patients rhythm insertionnew undergo medical
24.0,0.6783057,0,pubmedf__760,760,attack graph modeling for implantable pacemaker,attack pacemaker system characterized graph automatic cardiac ablation devices formally systems block aadl remote measuresattack ventricular pacemaker jkind modeling ) checker tool security fibrillation audit analysis health graph model monitoring modeled pacemakeratrial implantable year architecture developed appropriate showed using heart breaches classifies generated case medical
68.0,0.61443317,0,pubmedf__761,761,transcription factor tbx18 reprograms vascular smooth muscle cells of ascending aorta to pacemaker-like cells,action muscle showed transfected pacemaker cardiac explored vascular dwarf ablation block potential factor cardiomyocytes shox2 human ventricular aortic ) node fibrillation could gene protein typical levels reprogram insulin hcn4 pacemakeratrial tbx18 transcription ventricular reprograms vsmcs rat homeobox vsmcs ascending (+) enhancer sinus 1 like year expressed high nrvms study neonatal smooth aorta binding whether cells heart coupledtranscription case
175.0,0.55253214,0,pubmedf__764,764,lyme carditis with complete heart block: management with an external pacemaker,pacemaker active datum antibiotic block pacing achieve method therapy diagnosis carditis risk resolution lead favorable fixation complete high conclusion prompt lyme externalized initiation external crt option device continued till permanent year modality timely heart supportive conduction managementcardiac blockcomplete prognosis feasible
56.0,0.6258645,0,pubmedf__771,771,clinical impact of cardiovascular magnetic resonance with optimized myocardial scar detection in patients with cardiac implantable devices,changed cmr aortic gadolinium cardiac devices implantation strategy impact devicesoptimized optimized outcome sequences myocardial artifact 19 assessment group reduction ) risk cardiovascular lge provided high results wideband detection magnetic implantable lge dependent years management scar 56 metal year artifact electronic patientsvalve tavr unexpected using clinical ± diagnoses imaging however imaging resonance enhancement mortality late cieds strategy age
136.0,0.5691152,0,pubmedf__773,773,sex and permanent pacemaker implantation after surgical aortic valve replacement,estimated disturbances scoressurgical 30 datum implantation surgical expands propensity replacement method national pacemaker aortic therapy risk swedish transcatheter high conclusion within crt days health permanent requiring year implantation sexcardiac conduction replacement valve device
91.0,0.5918629,0,pubmedf__793,793,prognostic significance of non-sustained ventricular tachycardia on stored electrograms in pacemaker recipients,pacemaker episodes cardiac dysfunction ablation case left block least electrograms prognostic myocardial sustained ventricular whereas pacemaker ) infarctionsustained fibrillation 1 included 87 univariate lower ejection ventricular 3 node nonatrial age interrogations episode previous recipients sinus year tachycardia stored heart slightly fraction arrhythmic significance device analysis group
166.0,0.55526215,0,pubmedf__796,796,impact of bedrest on cardiovascular events and complications associated with temporary pacemakers in patients waiting for permanent pacemaker implantation,study bedrest prevent pacemaker cardiac events events ablation implantation block impact waiting examined complications two ventricular retrospective using pacemaker bedrestatrial according cardiovascular bedrest could logistic fibrillation analysis decrease occurredpermanent temporary worsening year failure cohort study evaluated whether heart groups heart adverse patients pacemakers case regression associated
101.0,0.5839439,0,pubmedf__797,797,utility of transthoracic impedance and novel algorithm for sleep apnea screening in pacemaker patient,positive novel pacemaker cardiac characteristic ablation case operating receiver apnea index block disturbance algorithm impedance ). ventricular pacemaker impedance diagnosis respiratory fibrillation could transthoracic value correlationsleep optimal scan screening patient sleep sensor best utilityatrial year cutoff heart ap apnea algorithm strong identify
54.0,0.62694424,0,pubmedf__800,800,pacemaker and conduction disturbances in patients with atrial septal defect,blockatrial pacemaker septal cardiac ablation patients block left bundle atrial defect right ventricular defects closed ) fascicular incomplete fibrillation 1 01 transcatheter branch complete %) pacemakeratrial disturbances year anterior heart conduction case demonstrated
73.0,0.6114262,0,pubmedf__805,805,the risk factors of new-onset atrial fibrillation after pacemaker implantation,thereafter pacemaker cardiac independently months ablation cox dimension left implantation block predict atrial la factors new every ventricular pacemaker documented without fibrillation could af multivariate analysis 219 180 884 higher rateonset newly ≥ rate 6 detected days vp significantly atrial year newatrial predicted risk larger heart ± morbidity patients bpm case regression
90.0,0.5928401,0,pubmedf__807,807,induced cardiac pacemaker cells survive metabolic stress owing to their low metabolic demand,pacemaker investigate exhibiting native cardiac myocytes clock cells low gene protein mouse activity pacemaker comparative insult metabolic cell expression sinoatrial node upon higher stress owing survive mitochondrial viability oxidative scn cell induced inner myocytes initiate demandinduced cells differences withstand rhythm stress generated fusion demandcircadian membrane
180.0,0.5510656,0,pubmedf__809,809,longitudinal outcomes of epicardial and endocardial pacemaker leads in the adult fontan patient,6 aortic 610 5 implantation outcome longevity earliest fontan pacemaker epicardialvalve group 8 risk 18 1 report reportsendocardial longitudinal high 3 leads patient 1 compared adult ω longevity year 583 259 similar tavr generator outcomes ± mortality interrogation 12 versus 156 device
123.0,0.5748091,0,pubmedf__814,814,conduction recovery following pacemaker implantation after transcatheter aortic valve replacement,consecutive 30 datum prior implantation block replacement ). method aortic pacemaker pconduction therapy without ) recovery risk days (< transcatheter escape complete undergoing high conclusion ventricular within ppm 67 expandable crt 594 10 days % persistent stenosis year tavr severe new av treat replacementcardiac patients following rate 4 valve device
0.0,0.8701183,0,pubmedf__816,816,prior pacemaker implantation and clinical outcomes in patients with heart failure and preserved ejection fraction,estimated may filtration cardiac dysfunction . glomerular datum driven implantation left sudden electrical pacing right causes method pacemaker therapy 026 mechanical mainly ) risk function rates may patientscardiac systolic lower conventional ventricular ejection dyssynchrony high conclusion preserved 6 patientprior crt indexes failure device mass body year induced dyssynchrony heart e clinical outcomes per fraction 100 worsen death
87.0,0.5939136,0,pubmedf__827,827,direct powering a real cardiac pacemaker by natural energy of a heartbeat,yet storage direct pacemaker inevitable effective cardiac aortic devices composites implantation impressive powered outcome heartbeatvalve two every toward element group risk years 12 although fabricating 5 high energy implantable external device several step piezoelectric year therapeutic tavr energy mortality effectively approaches natural medical powering duereal
181.0,0.55040854,0,pubmedf__834,834,spontaneous subclavian venous occlusion before electronic device implantation,occlusion cardiac datum implantation occlusion factor subclavian method therapy risk placementspontaneous may high conclusion spontaneous implantationcardiac implantable crt precludes device placement sometimes risk year electronic venography prior venous undergo device
100.0,0.5841661,0,pubmedf__851,851,familial clustering of cardiac conduction defects and pacemaker insertion,defects cardiac electrocardiographic datum insertion block bundle ). method pacemaker therapy ) adjusted risk logistic atrioventricular registries complete branch population clusteringcardiac high investigated conclusion framingham degree crt parental year study clustering defectscardiac heart branch administrative conduction general danish familial nationwide device regression models
129.0,0.57287204,0,pubmedf__857,857,cardiac interventions in pregnant patients without fluoroscopy,system selected underwent jude pacemaker system cardiac electroanatomic . clock patients report block gene three pregnancy mouse symptomatic activity using quadripolar without carry performed structure cell riskspregnant geometries expression complete significant mn ensite interventionscircadian deflectable reviews electrophysiology guidance catheter scn necessary diagnostic using av mapping one rhythm catheterization patients fluoroscopy inc pregnant medical
39.0,0.6429536,0,pubmedf__860,860,leadless micra pacemaker use in the pediatric population: device implantation and short-term outcomes,leadless may insertionleadless pacemaker cardiac cardiac ablation inserted case insertion implantation block occur avoids ventricular pacemaker without lead pacemakers ascertain fibrillation although population endocardial data successfully secondary term device use year adult shortatrial pediatric longevity outcomes heart micra patients complication device
149.0,0.5644233,0,pubmedf__871,871,lateral thoracotomy for epicardial pacemaker placement in patients with congenital heart disease,cardiac tissue datum prior revisions atrial least including achieve inherited congenital %) method 19 pacemaker therapy epicardial thoracotomy lead ) risk 49 years 20 operation arrhythmia 1 lateral patientscardiac median high conclusion ventricular pocket leads 17 crt 10 adequate years scar syndromes placement disease device year heart attempted avoiding including pacemakers syndromesepicardial pacing age
