Cluster ID,Link Score,source file,fileName,id,Title,Keywords 
632,0.14868234,0,pubmedf__185,185,successful leadless pacemaker implantation in an elderly patient with dextrocardia and situs inversus,leadless dextrocardiaatrial shorter pacemaker cardiac cardiac ablation case implantation revealed block tomography anatomical implanting ventricular dextrocardia pacemaker elderly fibrillation time evaluation efficiently emergency transvenous perform patient pacemakersuccessful year inversus would hospital implantation catheterization stay heart precise computed situs
898,0.036896065,0,pubmedf__186,186,qtc tendency in pacemaker dependent patients - prognostic meaning of long qtc during 5 year follow up,may repolarization pacemaker native population cardiac ablation patients 5 case block prognostic widens long qtc still causes qrs qtcatrial pacemaker ventricular meaning medications fibrillation 76 priorpacemaker receive tendency abnormal ventricular steps determine dependent complex year represent study true abnormalities whether heart therefore narrow consisted questionable interval complexes follow safely prolongation
450,0.2363762,0,pubmedf__187,187,a case of pacemaker malfunction. should i intervene?,cryomaze pacemaker septal earlier unit datum dual old block surgical atrial three replacement 53year symptomatic method therapy procedure recovery risk bradycardiamalfunction fibrillation concomitant shortly complete decades high defect conclusion intervene crt . previous persistent intermittent device casecardiac permanent year heart tricuspid biatrial closure valve lady chamber paroxysmal
697,0.12199159,0,pubmedf__188,188,pacemaker lead design masquerading as lead fracture,investigation prevent rays pacemaker annual cardiac ablation chest interpretation fractureatrial block understanding raypacemaker integrity ventricular vital pacemaker lead design fibrillation inappropriate x masquerading important check interventions year heart performing correct case design
407,0.26514912,0,pubmedf__189,189,a combination of rare complications 3 years after a dual-chamber pacemaker implantation,lung may pacemaker showed frequently remains cardiac ablation chest diffuse implantation block atrial pacing right complications ventricular pacemaker impedance leadrare lobe bleeding dual fibrillation cause values combinationatrial wall 3 years year developed asymptomatic implantation hemoptysis heart pain stable progressive interrogation middle threshold case chamber
267,0.37677705,0,pubmedf__190,190,unexpected pacemaker lead in an 84-year-old patient,pacemaker cardiac pulmonary ablation presented old implantation block atrial ventricular pacemaker palacos fibrillation lead emergency moderate patient embolism previous regurgitation 84atrial described year year fibrillation hospital called heart tricuspid another roomunexpected records case medical veins
43,0.648319,0,pubmedf__191,191,effects of permanent cardiac pacemaker implantation on vascular endothelial function blood coagulation and cardiac function in patients with bradycardia,pacemaker cardiac cardiac vascular ablation patients blood implantation left endothelial block tm function bradycardia ventricular activity pacemaker affects ) bradycardiaatrial c fibrillation coagulation indexespermanent function levels effects von end ejection ventricular year indexes vwf tissue factor heart tf antithrombin fraction willebr case
625,0.15139309,0,pubmedf__192,192,pacemaker use in new zealand - data from the new zealand implanted cardiac device registry (anzacs-qi 15),zealand cardiac dysfunction anzacscardiac datum dual implantation single registry followednew examined method pacemaker first qi therapy risk audit zealand %) undergoing high data ventricular node 1611 conclusion disorder crt use registry sinus 62 implanted 15 year tissue receiving new branch cohort conduction patients pacemakers initial device chamber
379,0.27929068,0,pubmedf__193,193,inadvertent removal of a right ventricular pacemaker lead by a knotted transvenous pacing wire,pacemaker ): cardiac ablation block 2019 al seifer pacing 102 crit right suboptimal ventricular pacemaker complicating lead removalatrial knotted fibrillation wire inadvertent lead removalright ventricular tvp temporary transvenous placement year formed care med 2 et cm heart case placed
548,0.18340953,0,pubmedf__194,194,intraoperative implantation of micra leadless pacemaker during valve surgery,leadless vein pacemaker cardiac intraoperative ablation block patientmicra ventricular implantationatrial surgery fibrillation transcatheter ventricular implanted present year femoral implanted single heart micra percutaneously valve case chamber
23,0.7006641,0,pubmedf__195,195,evaluation of safety and feasibility of leadless pacemaker implantation following the removal of an infected pacemaker,leadless electrode pacemaker provide effective datum stable implantation bag options evaluationcardiac following pacing method safety pacemaker therapy without immediate pacemakers risk high conclusion pacemakerleadless remained crt systemic removal original infection year safe followed implantation infected patients capsular pacemakers feasibility device
205,0.43570814,0,pubmedf__196,196,effect of peer support on health outcomes in patients with cardiac pacemaker implantation: a randomized controlled trial,program randomized cardiac based patients datum implantation received trial method pacemaker group therapy telephone support risk self health routine controlled high conclusion conventional effectcardiac nurse provided among support crt care measures groupcardiac year care improves education outcomes peer usual device group
264,0.37801376,0,pubmedf__197,197,short- and long-term need for permanent pacemaker after transcatheter implantation of the edwards sapien aortic valve prosthesis,treated needed pacemaker cardiac four ablation patients case implantation block bundle right ventricular aortic first sapien fibrillation need transcatheter complete branch longatrial short creatinine term device 88 remaining year level permanent prosthesis heart plasma another edwards patients deviceedwards valve 100
11,0.7653238,0,pubmedf__198,198,project my heart your heart: an idea whose time has come,pacemaker cardiac effective ablation patients low pilot block including making methods recyclingidea every ventricular pacemaker throughout facilities years fibrillation ago 1 time studies optimal die define among charitable fully nearly several inception countries project year comeatrial idea year whose recycling servicing strategies heart practice small income patients 4 million case
817,0.07658512,0,pubmedf__199,199,trends of permanent pacemaker implantation in a single center over a 20-year period,mode pacemaker datum single implantation center method pacemaker first therapy responsive risk pacemakers high conclusion ventricular selection 20cardiac rate crt trends ratespermanent year period became indications high permanent year implantation volume centers small difference pacemakers regarding initial device chamber
743,0.10522489,0,pubmedf__200,200,noise-induced effects on multicellular biopacemaker spontaneous activity: differences between weak and strong pacemaker cells,approach pacemaker weaker cardiac weak ablation cells case noise block nonlinear sustain dependency pattern formation ventricular activity pacemaker variation spontaneously fibrillation density simple overcome effects ventricular spontaneous structures higher rat temporal clear beating biopacemaker year increasing multicellular proposed requiring neonatal differencesatrial induced myocytes researchers help cells heart also stochastic one algorithm phenotypesmulticellular strong demonstrated
713,0.11595687,0,pubmedf__201,201,cardiac strangulation induced by epicardial pacemaker leads causing heart failurereport of a case,caseatrial pacemaker cardiac cardiac ablation leads demonstrated case revealed block tomography congenital finally strangulationepicardial ventricular pacemaker epicardial causing echocardiogram paradoxical years fibrillation report apex movement leads due induced dimensional year biventricular five failure developed strangulation implantation heart heart therefore caused strangulation later computed
300,0.35049254,0,pubmedf__202,202,deterioration of autonomic neuronal receptor signaling and mechanisms intrinsic to heart pacemaker cells contribute to age-associated alterations in heart rate variability in vivo,mechanisms vivo domains conditions intrinsic intrinsic tissue 5 altered receptor cells alterations datum increased contribute frequency responses declined neuronal method pacemaker therapy ml intact risk 1 high conclusion linear inhibition mg spectrum deterioration rate beating crt )autonomic (- 1 device vivo year isolated cell tissue phosphodiesterase variability biv using heart agecardiac associated interval indices basal signaling
642,0.14418487,0,pubmedf__203,203,cause of the power-on reset phenomenon other than electric magnetic interference in a patient with a pacemaker,working pacemaker cardiac ablation old revealed block unfamiliar ventricular pacemaker prompted visited power lead programmer message electrocardiogram fibrillation back reset male initialization settingelectric magnetic patient regular year check causeatrial safe request wand normally emerged heart interference phenomenon case former chamber
730,0.10820185,0,pubmedf__204,204,unusual cause of takotsubo cardiomyopathy after pacemaker implantation,transient difficultunusual systolic remains dysfunction cause datum left coronary method pacemaker phase affects therapy elderly risk unknown recognition worldwide high acute conclusion ventricular takotsubo implantationcardiac crt diastolic year cardiomyopathy therapeutic predominantly cardiomyopathy seems gained syndrome women strategy device
,,0,pubmedf__205,205,synchronous diaphragmatic contraction associated with dual-chamber transvenous pacing in a dog,breed phrenic pacemaker cardiac ablation received diaphragmatic block atrial 3rd symptomatic methods ventricular contraction pacemakersynchronous dual fibrillation atrioventricular dog female degree transvenous nerve stimulation synchronous related various year spayed heart dogatrial pacing contraction case chamber associated
742,0.10549347,0,pubmedf__206,206,major haemorrhage following vascular injury during exchange of cardiac pacemaker leads,may pacemaker cardiac cardiac lady vascular ablation old block elective right complicationsmajor superior ventricular pacemaker upper perforation lead aggressive loss necessitate cava fibrillation exchangeatrial suffered exchange injury ventricular resuscitation limb leads year known haemorrhage vena heart major following cannula case
556,0.18027534,0,pubmedf__207,207,pacemaker lead as an iatrogenic cause of right heart failure: case report,echocardiography aortic patient cause ultrasound postoperative surgical revealed block left reportvalve function implantation outcome right symptomatic regurgitation homogeneous ringright pacemaker group annuloplasty echocardiogram dilated risk atrioventricular lead iatrogenic complete high invasive ventricular fatigue case preserved treatment minimally transesophageal progressively regurgitation failure reported year tavr heart severe hepatomegaly showed tricuspid mortality worsening progressive chambers slightly abdominal
558,0.17975566,0,pubmedf__208,208,marked st-segment elevation during permanent pacemaker implantation,complicationspermanent pacemaker pay cardiac ablation implantation block marked dislodgement myocardial ventricular pacemaker perforation lead statrial fibrillation ischemia acute indicate ventricular elevation year like might complication critical attention permanent heart segment change case
398,0.2699588,0,pubmedf__209,209,pacemaker lead perforation of the right ventricle associated with moraxella phenylpyruvica infection in a dog,blockright fluoroscopy phenylpyruvica pacemaker identified cardiac ablation pericardial old implantation block ventricular pacemaker would perforation lead surrounding ) bacteraemia collie intervals antemortem sac fibrillation atrioventricular escape neutered allow post ventricular tip degree transvenous detection regular ventricle migration taken year border infection abnormalities heart dogatrial rhythm early moraxella case male associated
157,0.47881785,0,pubmedf__210,210,cardiac mri in patients with complex chd following primary or secondary implantation of mri-conditional pacemaker system,pacemaker 34 system cardiac grading aims cardiac ablation systems implantation block questions could ventricular pacemaker without fibrillation chd effects point patientsatrial systemscomplex 11 completed present mri year conditional scale mri mean study examinations primary clinical heart adverse following case age secondary
156,0.4804469,0,pubmedf__211,211,identification and management of a subacute right ventricular perforation by an active-fixation permanent pacemaker lead in a dog,month reappeared latersubacute fibrotic since pacemaker remains cardiac 22 ablation displaced implantation activeatrial block right months ventricular pacemaker perforation lead lived fibrillation time syncope lead episodes dog elapsed endocardial fixation ventricular poor significant controversial management owing prognosis year occurred subacute permanent syncopal heart adhesions dog repeated one dislodgement identification case associated
776,0.09269044,0,pubmedf__212,212,severe pacemaker pocket infection during the covid-19 pandemic transvenous lead removal,estimated underwent pacemaker showed diagnosed cardiac patient ablation recovery implantation pandemic block covidatrial gauge delayed sheathe ventricular rotational pacemaker 19 extraction vegetations lead echocardiogram fibrillation transthoracic showing endocardial case pocket transvenous ups infection treatment possible year removal ratesevere french permanent good infection heart 9 successful case
446,0.23932588,0,pubmedf__213,213,tricuspid valve replacement preserving endocardial pacemaker lead,card datum preserving techniquetricuspid technique avoids surg valve method pacemaker therapy risk reliable preserving lead j endocardial high conclusion leadcardiac crt 2016 prosthetic permanent year prosthesis tricuspid replacement valve device
723,0.11134175,0,pubmedf__214,214,simultaneous placement of leadless pacemaker and dialysis catheter in patient with exhausted vasculature,leadless access limited may pacemaker cardiac cardiac ablation block situations pacing occur occur ventricular development described patientatrial fibrillation technology vasculature catheter recent case infection implantable device emphasizessimultaneous placement related year electronic using new simultaneously heart dialysis venous case leading exhausted
640,0.14444657,0,pubmedf__215,215,knowledge and practice regarding self-care management among patients with permanent pacemaker at cardiac center,=<. 001 followed knowledgecardiac 001care pacemaker consecutive cardiac collected patients datum sex interview center =. probability management method 045 therapy ethnicity ) risk self p high conclusion poor 006 sampling among crt 005 structured permanent year good technique education using schedule practice status patients occupation regarding device
753,0.10004171,0,pubmedf__216,216,acute pericarditis with cardiac tamponade induced by pacemaker implantation,underwent effusion cardiac datum pericardial implantation block method pacemaker therapy perforation experienced lead ml risk atrioventricular high acute conclusion degree crt induced tamponade sitecardiac perforation year pericarditiscardiac exudative tamponade 12 day postoperative device
736,0.10690323,0,pubmedf__217,217,anodal stimulation in two dogs with transvenous permanent bipolar pacemakers,involves witnessed electrocardiographic electrical datum implantation changes dogs pacing solely bipolar settings two qrs method pacemaker first morphology therapy output paced risk settings complex dogs atrioventricular block complete undergoing endocardial high ventricular varying stimulationcardiac detected conclusion amplitude electrogramtransvenous crt amplitudes morphology permanent high year anodal often parameters pacemakers device associated
691,0.12515558,0,pubmedf__218,218,hardware-in-the-loop simulation and energy optimization of cardiac pacemakers,parameter hardwareloop pacemaker detailed cardiac cardiac enables ablation simulation based block optimization ventricular pacemaker measurements timing power entire fibrillation hardwareatrial executed abnormal energy successfully acquired implantable synthesis directly hardware year parameters safe obtains real heart demonstrate rhythms heart parameters correct pacemakers algorithm case
722,0.11200283,0,pubmedf__219,219,superior vena cava syndrome due to pacemaker leads: an indian report with a review of management practices,description pacemaker diagnosed detailed cardiac dysfunction four ablation swelling based dual block symptomatic superior management indian ventricular pacemaker upper first cava years fibrillation back narrowing svc distinct report undergone node limb transvenous leads due rate cava sinus practices year duesuperior along luminal diagnostic implantation vena reviewatrial heart rarity clinically modulated syndrome case chamber
621,0.15272877,0,pubmedf__220,220,fistula formation 6 years after removal of infected pacemaker leads,suspected pacemaker cardiac ablation surgical gland block formation two ventricular pacemaker fragment lead reason removalatrial periods fibrillation underneath sebaceous unsuccessful hypothesis leads 6 treatment possible working years present year patientfistula permanent heart small infected six initial admission case male
601,0.16307844,0,pubmedf__221,221,phrenic nerve stimulation a rare complication of pacemaker: a case report,aortic cardiac presented old implantation left block bundle pacemakervalve outcome spasmsphrenic ventricular pacemaker aortic group contraction risk involuntary man technology transcatheter report branch rare high case emergency distal due nerve therapy unit persistent intermittent stimulation geriatric year tavr painless mortality resynchronization valve complication abdominal devices
690,0.12560813,0,pubmedf__222,222,ventricular electrical storm after micra™ leadless pacemaker implant,leadless study novel scarring pacemaker cardiac ablation case ™ prior implantation subendocardial existing electrical block reentrant procedural implant coronary myocardial ventricular artery pacemaker activation pacingmicra fibrillation treatment invasive ventricular due electrophysiologic substrate disease dependent tachycardia stormatrial year circuit heart successful wavefront strategy
543,0.18452539,0,pubmedf__223,223,management of a complicated pacemaker pocket site infection,aortic site implantation site outcome access congenital complicatedvalve subclavian stenosis pacemaker group contralateral subtotal noted pocket risk managed block dreaded complete complicationsite high pocket vein removing management infection year tavr requires heart mortality venous
874,0.05339153,0,pubmedf__224,224,beyond the wires: a case of leadless pacemaker-mediated tricuspid regurgitation,leadless degrees pacemaker cardiac ablation results clinical little block interaction factors • prognostic still ventricular unexpectedly likely lps relevant cause fibrillation apparatus lp significant beyondatrial subvalvular regurgitation year risk ppm wires implantation heart tricuspid impactmediated case
605,0.16212605,0,pubmedf__225,225,mid-dermal elastolysis after insertion of a pacemaker,inflammatory asymptomatic pacemaker eruption specifically earlier characterized cardiac withindermal consulted orcein fibres ablation old directed revealed block including potentially insertionatrial ventricular laboratory pacemaker autoimmunological triggering loss fibrillation histologically staining factors man rare acquired response mid towards disease year focal implanted tissue heart reticulated weeks elastic investigations six elastolysis case many
176,0.45767266,0,pubmedf__226,226,pacemaker syndrome with sub-acute left ventricular systolic dysfunction in a patient with a dual-chamber pacemaker: consequence of lead switch at the header,pacemaker filling dysfunction cases datum left consequencecardiac method pacemaker therapy lead box reported dual risk may systolic high optimal ventricular conclusion leads switch patient crt activationacute five permanent header year pacinginduced syndrome inserted device chamber switch sub
869,0.055599604,0,pubmedf__227,227,fragility fracture of the fourth rib in a patient with a cardiac pacemaker: an uncommon case,force may pacemaker create cardiac arm months cardiac ablation case directed left block tomography prepectoral vectors right months identifieduncommon flexion pacemaker rotational sarcopenia upper patientatrial ventricular fourth fibrillation ago 4th concomitant osteopenic pectoral fracture movement resulting fragility rib several towards year 13 rib implanted ribs heart causing computed tightness
256,0.38638157,0,pubmedf__228,228,an unusual bow tie image in pacemaker implantation,system may pacemaker tie cardiac cardiac absent ablation case implantation left block atrial anatomic unusual right superior could ventricular pacemaker upper image cava fluoroscopic cause fibrillation anomaly rare imageatrial difficulties cava persistent sinus disease year sick vena heart conduction fibrillationpacemaker unusual syndrome venous variations chamber bow paroxysmal
,,0,pubmedf__229,229,trauma-induced complete pacemaker lead fracture 8 months prior to hospitalization: a case report,hospitalizationcircadian pacemaker fractured months clock gene fracture conservative replacement relatively mouse activity pacemaker lead 8 implantationinduced cell included expression lead trauma report treatment complete fracture ventricular case traumatic fractured scn induced common prior rhythm strategy
603,0.16232894,0,pubmedf__230,230,cough as a rare symptom of a pacemaker lead perforation,pacemaker cardiac symptom dysfunction coughatrial ablation old implantation block resulted ventricular pacemaker perforation respiratory lead diagnosis fibrillation lead rare ventricular patient year differential diagnostic heart workpacemaker medicine case
651,0.14059131,0,pubmedf__231,231,simultaneous infection of abandoned leads and newly implanted leadless cardiac pacemaker: why did this occur?,leadless hypertrophic bacteremia infectionnewly pacemaker cardiac cardiac ablation received 5 blood insufficiently block ® stream treated aureus resulted sheath ventricular pacemaker phase dilated fibrillation resistant fr osypka lasso catheter simultaneous pocket leads infection year 23 implanted infection staphylococcus heart aureus abandoned micra snare cardiomyopathy refractory agillis extraction case occuratrial
322,0.33155644,0,pubmedf__232,232,current use of implantable electrical devices in sweden: data from the swedish pacemaker and implantable cardioverter-defibrillator registry,manufacturers generally pacemaker cardiac population worse four ablation devices electrical implantation block sweden longevity defibrillator 136 implanting ventricular rates survival first collects million lead seem swedish current fibrillation rates contribute data prospective among implantable use registry register year dataatrial cardioverter database crt implantation heart icd per inhabitants ratesimplantable continuously rate concerning centres case registry devices differed
851,0.06453202,0,pubmedf__233,233,percutaneous tricuspid valvotomy for pacemaker lead-induced tricuspid stenosis,uncommon percutaneous datum single implantation valvotomy endothelial corrected eventually congenital stenosis method balloon pacemaker therapy risk surgically lead may injury high conclusion detected caused leadcardiac crt 10 years disease regurgitation stenosis permanent year induced heart severe extremely tricuspid ledpercutaneous valve device chamber
235,0.4073566,0,pubmedf__234,234,erythema and swelling after im-plantation of a cardioverter defibrillator (icd),defibrillator couldicd dermatitis pacemaker resembling transformation cardiac ablation patch block histology negative skin test pacemaker ventricular im ) fibrillation causes hypersensitivity testing . year various implanted para parameters swelling reactions clinical heart potential unusual lymphocyte erythemaatrial cardioverter case plantation
,,0,pubmedf__235,235,an unusual complication after permanent pacemaker implantation: methemoglobinemia,anesthetic pacemaker cardiac ablation case old implantation low report anestheticpermanent block relatively ventricular pacemaker procedure risk fibrillation case process methemoglobinemiaatrial due patient presents prilocaine year complication permanent carried heart describe insertion developing unusual local methemoglobinemia straightforward complication male
421,0.25623116,0,pubmedf__236,236,comparison between leadless and transvenous single-chamber pacemaker therapy in a referral centre for lead extraction,84 estimated pacemaker referral cardiac ablation patients case left block battery leadless implant including 58 ventricular pacemaker therapy setting lead fibrillation 86 longer comparisonatrial 5 systolic ejection undergoing ventricular centre transvenous infection % energychamber year systemic occurred delivered mean single vs heart p 38 life micra one patients fraction extraction 100 tv life
,,0,pubmedf__237,237,pacemaker pocket infection due to mycobacterium goodii a rapidly growing mycobacteria,pacemaker mycobacterium woman species cardiac ablation presented block failing site oral subsequently goodiiatrial 74 identifiedpacemaker ventricular pacemaker mycobacteria therapy ciprofloxacin rapidly fibrillation removed rare pocket growing infection due years year infection mycobacteria empiric heart antimicrobial later aged case chamber
686,0.12772977,0,pubmedf__238,238,clinical features and changes in epidemiology of infective endocarditis on pacemaker devices over a 27-year period (1987-2013),84 6 2013 epidermidis cardiac consecutive devices datum infective pacing treated devices 1987cardiac method pacemaker therapy causative microorganisms endocarditis ) risk changes predominantly surgically 239 76 %: 48 413 almost %) mostly cases 36 %). represented high conclusion implantable crt % patientsyear ie period features 27 year representing staphylococcus 3 10 clinical defibrillators aureus 25 patients epidemiology device affecting
117,0.5215241,0,pubmedf__239,239,implantation of leadless pacemaker for the development of new left bundle branch block and symptomatic pause following transcatheter aortic valve replacement,leadless underwent pacemaker frequently guidelines cardiac events lbbb datum developmentcardiac implantation left block bundle occur replacement regardingsymptomatic method aortic pacemaker therapy risk post pause consensus transcatheter branch high conclusion disturbances crt blocks related permanent year clinical new conduction successful adverse following regarding valve device
681,0.12891401,0,pubmedf__240,240,endocardial left ventricular pacing after accidental aortic wall perforation,vein pacemaker cardiac ablation arteryendocardial surgical insertion left perforationatrial block pacing arch including subclavian ventricular via aortic perforation lead intervention fibrillation inadvertent lead wall endocardial ventricular accidentally placement year removal arch heart insertion pacing perforated accidental case
301,0.350387,0,pubmedf__241,241,bioprosthetic tricuspid valve replacement for tricuspid valve endocarditis secondary to infected endocardial pacemaker leads,pacemaker cardiac cardiac operations ablation 5 implantation endocarditis block infective three related replacement ventricular pacemaker endocarditis fibrillation operation none deaths %) endocardial bioprosthetic last leads examinationtricuspid due secondary year related replacementatrial echocardiographic redo severe heart tricuspid infected late valve case
788,0.08824981,0,pubmedf__242,242,the development of yellow nail syndrome after the implantation of a permanent cardiac pacemaker,pacemaker cardiac cardiac developmentatrial ablation experienced implantation block rheumatoid ventricular pacemaker fibrillation conditions recently nail titanium exposure subclinical yellowish authors underlying various year yellow permanent timely diagnosisyellow heart arthritis nails syndrome made case
55,0.6315195,0,pubmedf__243,243,the rationale and design of the micra transcatheter pacing study: safety and efficacy of a novel miniaturized pacemaker,study novel pacemaker provide system cardiac ablation systems efficacy block battery pacing miniaturized traditional potentially avoiding ventricular safety pacemaker rationale fibrillation time transcatheter studies catheter undergoing recent 6 currently year various delivered longevity similar points heart micra evaluationmicra designatrial via case thereby
276,0.37017944,0,pubmedf__244,244,pacemaker lead-associated thrombosis in cardiac resynchronisation therapy,symptoms transoesophageal pacemaker cardiac cardiac ablation left retrieved block intravenous thrombosisatrial three pacing confirmed months ventricular antibiotics pacemaker therapy surgery echocardiogram fibrillation structure specific lead ventricular resynchronisation leads implantable device open year like failure mass electronic heart followed heart originating 4 confirmedcardiac associated ischaemic case
37,0.6575892,0,pubmedf__245,245,successful upgrade to cardiac resynchronization therapy for cardiac implantation-associated left subclavian vein occlusion: a case report,may difficulty occlusion pacemaker cardiac cardiac ablation implantation left occlusion block subclavian ventricular pacemaker therapy lead transferable years fibrillation upgrade reportatrial obstruction previously case interventional transvenous vein mayassociated previous present year related utilizing stenosis implanted 2 new heart caused coronary resynchronization successful difficult case total
505,0.20723811,0,pubmedf__246,246,inadvertent left ventricular pacing and perforation by a temporary pacemaker,electrode pacemaker progresses perforates datum old implantation left thoracotomy myocardium female apex method pacemaker therapy risk high conclusion ventricular wall emergency temporary free patient crt sometimes perforationinadvertent year showed perforationcardiac pacing slowly device
236,0.4066643,0,pubmedf__247,247,permanent pacemaker lead induced severe tricuspid regurgitation in patient undergoing multiple valve surgery,approach underwent patient datum surgical existing replacement multiple still regurgitation triple method pacemaker therapy without lead risk regarding exists lead procedurepermanent undergoing high conclusion surgerycardiac crt induced regurgitation disease repair double removal permanent year induced severe tricuspid debate proper valve device
748,0.102371946,0,pubmedf__248,248,pericarditis-induced hyponatremia after cardiac electronic implantable device (ceid) procedures,underwent pacemaker sided develop woman cardiac bmi active ablation pericardial old insertion low implantation cage block pacing echocardiographically ventricular pacemaker usually ) sequential fibrillation 20 hyponatremia (< duecardiac fixation 3 pericarditis effusion transvenous leads moderate implantable device sinus year rib suggested electronic induced sick severe presumably av pain hyponatremia heart procedures weeks following syndrome required case ceidatrial
873,0.05391608,0,pubmedf__249,249,prophylactic pacemaker placement at first signs of conduction disease in kearns-sayre syndrome,given prophylactic underwent asymptomatic even pacemaker cardiac cardiac ablation patients implantation block consider kearnsatrial young ventricular pacemaker first affects rapidly without pacingprophylactic fibrillation atrioventricular block advanced complete abnormal ventricular conduction patient placement sayre disease year developed overt signs heart conduction disease syndrome case
266,0.37712443,0,pubmedf__250,250,fatal cardiac thromboembolism in a patient with a pacemaker during ureteroscopic lithotripsy for ureter stone: a case report,echocardiography pacemaker showed thrombus cardiac cardiac ablation inserted block factors including thrombosis stone multiple removal ventricular pacemaker arrest experienced lead thromboembolism ureter thrombi fibrillation preoperative scheduled report intracardiac pacemakeratrial case patient stone year risk lithotripsy anesthesiafatal diagnostic heart echocardiography general workup case ureteroscopic
712,0.11628707,0,pubmedf__251,251,superior vena cava syndrome early after pacemaker implantation in a patient with lung carcinoma: a case report,lung usually pacemaker carcinoma cardiac ablation implantation block subsequently superior two ventricular pacemaker patientatrial cava fibrillation svc diagnosedsuperior report case transvenous plus easy dramatic typically cava year developed carcinoma vena etiologies heart syndrome syndrome early case
399,0.26947448,0,pubmedf__252,252,concomitant use of the subcutaneous implantable cardioverter defibrillator and a permanent pacemaker,defibrillator novel output conditions pacemaker provide remains cardiac events occurredsubcutaneous aortic implantation sudden situations outcome access including congenital group certain backup risk subcutaneous complex concomitant together high experience voltage varying intravascular avoids implantable disease implanted though permanent year tavr heart limited mortality adverse maximal usevalve pacing cardioverter death devices
582,0.16930972,0,pubmedf__253,253,anesthetic considerations and successful management of a patient with permanent pacemaker for cervical spine instrumentation,cervical anesthetic pacemaker perioperative spine instrumentation clock report gene instrumentation considerations mouse activity pacemaker pose special function cell expression since due posted anesthesiologist management failure challenges dependencycervical permanent scn electromagnetic successful rhythm day interference patientcircadian interference leading
856,0.061521176,0,pubmedf__254,254,permanent transvenous pacemaker implantation in a patient with cor triatriatum dextrum,thorough approach tee pacemaker cardiac ablation dextrum implantation block left reviewing atrial procedural congenital permanant subclavian ventricular pacemaker fibrillationpermanent success patientatrial fluoroscopic fibrillation atrioventricular ensured rare grade transvenous leads due imagings triatriatum placement persistent year specially guidance high permanent membrane cor heart using heart extremely abnormality venous fibrous case designed paroxysmal
495,0.21183887,0,pubmedf__255,255,successful implantation of leadless pacemaker in a patient with giant right atrium and tricuspid valve stenosis,leadless pacemaker cardiac ablation old implantation block right female ventricular pacemaker implantations patientatrial pacemakertricuspid fibrillation performed giant patient large year stenosis increasing reported atrium severe heart amount worldwide tricuspid successful steadily valve case
597,0.16391534,0,pubmedf__256,256,complications with the micra tps pacemaker system: persistent complete heart block and late capture failure,pacemaker complicationscircadian system clock implantation left block bundle gene set pacing impedance transfemoral right mouse two activity pacemaker dysfunction aortic output without trabeculaepersistent cell block transcatheter medtronic capture expression complete branch acute ventricular dislocation due persistent sinus obvious failure scn sick heart micra weeks later syndrome rhythm occurred tps late valve
510,0.20385183,0,pubmedf__257,257,the use of ultrasound to improve axillary vein access and minimize complications during pacemaker implantation,minimize patientimprove pacemaker since 24 cardiac consecutive ablation patients data report implantation block access minutes ventricular retrospective pacemaker fibrillation recommends states 403 included united rates 18 vein guided axillary use ultrasoundatrial year implementing complication complications success collection heart per including one operator rate case
274,0.37202498,0,pubmedf__258,258,complications and health care costs associated with transvenous cardiac pacemakers in a nationwide assessment,pacemaker claims cardiac patient cardiac ablation block medicare ventricular specialization nationwide retrospectively marketscan track supplementalhealth fibrillation health complicationsatrial varying transvenous characterize costs associated across scale year implanted care databases urban heart widely cohort associated u pacemakers assessment community case hospitals costs truven
402,0.267738,0,pubmedf__259,259,transcatheter leadless pacemaker implantation in a patient with a transvenous dual-chamber pacemaker already in place,leadless underwent pacemaker system cardiac already ablation implantation block battery elective atrial dedicated access replacement symptomatic ventricular pacemaker patientatrial lead dual place fibrillation increased atrioventricular transcatheter high ventricular remained transvenous vein delivery year femoral developed catheter heart successful pacemakertranscatheter progressively via threshold case chamber
,,0,pubmedf__260,260,internal jugular vein complete thrombosis after dual chamber pacemaker implant,cephalic may mechanics datum despite blood revealed left dual jugular oral displacement access flow thrombosis implantcardiac method pacemaker therapy neck formation risk mechanics although started complete high conclusion underrecognized anticoagulation scan vein due crt proximal thrombosis catheter thrombus swelling year condition often caused promote proper anticoagulationinternal venous occurred experiencing device chamber affecting
220,0.42330706,0,pubmedf__261,261,reel syndrome--a variety of twiddlers syndrome,transducer presenting pacemaker cardiac cardiac ablation results old block wires 67 ventricular pacemaker manipulation variety fibrillation reel axis malfunction uncommon external year -- along permanent condition syndromereel twiddleratrial heart syndrome transverse deliberate syndrome case lady
473,0.22403285,0,pubmedf__262,262,management of a leadless pacemaker recall via extraction in a patient with a history of multiple previous device implants,leadless hemodynamically pacemaker extraction cardiac ablation single block historyatrial event multiple ventricular pacemaker throughout fibrillation days implants high experience case 3 facing yearsleadless patient device days previous management year occurred device implanted similar heart stable later adverse recall via case recall
,,0,pubmedf__263,263,prepare for take-off: fasten your seatbelt and keep a magnet in your pocket!,nc roche ): aortic details prehosp implantation outcome common !. reporttake pacemaker group editor pocket keep risk fastenvalve 1 inappropriate quite high case pocket paule inhibition seatbelt med 114 magnet taking year tavr care p mortality prepare disaster
